id,gameNo,gameName,gameCode,type,costPrice,tax,salePrice,dateOfSale
4326,13,YJuVacJzua,1vs3O,2,36.0,3.24,39.24,2024-04-02
4327,88,qpTqnlEJvX,24nZ7,2,75.56,6.8,82.36,2024-04-19
4328,75,aUJzEMMJpJ,LvjNY,2,87.01,7.83,94.84,2024-04-06
4329,67,dUDVWVoDBK,G5KyM,1,100.01,9.0,109.01,2024-04-29
4330,42,bLTLqybctc,bMAOn,2,69.48,6.25,75.73,2024-04-25
4331,42,xMbErnhBbv,uhr3h,2,92.91,8.36,101.27,2024-04-14
4332,14,MoVtsqwZwB,NutcE,2,20.93,1.88,22.81,2024-04-17
4333,22,agwpggIVRE,aNlYY,1,39.44,3.55,42.99,2024-04-19
4334,31,CDIzaKrLoO,98AZb,2,70.3,6.33,76.63,2024-04-24
4335,64,tAfyPqyuIX,z721W,1,43.12,3.88,47.0,2024-04-02
4336,94,ieBzThPNeq,Iysba,2,65.63,5.91,71.54,2024-04-28
4337,41,XqfFQLfSym,PG4D4,2,40.0,3.6,43.6,2024-04-27
4338,77,bHbroDcdqR,SeiUT,2,39.54,3.56,43.1,2024-04-06
4339,29,XaSBYvjXTQ,oeABn,1,68.33,6.15,74.48,2024-04-29
4340,65,yzSLzfqgGM,Iwa7G,2,64.27,5.78,70.05,2024-04-03
4341,75,DCDEVkpbJV,Tr043,1,92.7,8.34,101.04,2024-04-08
4342,52,LNuOoNUepY,sJcQX,2,32.32,2.91,35.23,2024-04-05
4343,34,syuoQTOgEM,YfQVK,1,54.13,4.87,59.0,2024-04-21
4344,95,xPelHdAtRC,j6lQS,1,99.32,8.94,108.26,2024-04-13
4345,24,BIPokWajdR,jwMY1,2,24.68,2.22,26.9,2024-04-05
4346,48,viGwVRsDjz,Rdc0o,2,34.02,3.06,37.08,2024-04-01
4347,41,pSENyGZYkZ,0KC6v,2,89.67,8.07,97.74,2024-04-08
4348,2,qxoDIGjWmV,LnEGD,2,89.66,8.07,97.73,2024-04-13
4349,30,WHEEiNCBIz,IWZPp,1,44.45,4.0,48.45,2024-04-04
4350,11,xvtVuWosPV,QumGh,1,44.43,4.0,48.43,2024-04-18
4351,68,TwoUHETdHC,sNXX9,1,85.33,7.68,93.01,2024-04-12
4352,3,dvQbMJCHTr,Sv85G,2,49.98,4.5,54.48,2024-04-09
4353,66,QYSdqVKLAq,vaLuV,1,25.97,2.34,28.31,2024-04-18
4354,100,ACntWTZNIB,2ndD6,2,33.01,2.97,35.98,2024-04-28
4355,8,vpfZAtDBxb,l6QOd,2,14.05,1.26,15.31,2024-04-12
4356,65,yUCowgkCuN,APTot,2,95.73,8.62,104.35,2024-04-21
4357,40,MLsoVngKpb,NlpC5,1,55.85,5.03,60.88,2024-04-22
4358,9,UtvxMkPqls,PL3EY,1,88.46,7.96,96.42,2024-04-14
4359,27,VoDIOhbQQJ,8pKkf,2,81.63,7.35,88.98,2024-04-03
4360,70,vVkmoltDtr,eMzdf,2,27.55,2.48,30.03,2024-04-24
4361,56,likncDNZbh,DtUNG,2,58.61,5.27,63.88,2024-04-26
4362,40,hDQjtqKUqv,ZarwJ,1,16.42,1.48,17.9,2024-04-18
4363,82,ioFuNgAkLJ,PFmFq,1,62.57,5.63,68.2,2024-04-08
4364,43,hYvppTJNZx,BJ4rk,1,80.89,7.28,88.17,2024-04-06
4365,10,CmljJobCcK,JjYX7,2,68.61,6.17,74.78,2024-04-17
4366,23,BjlmWDbHZY,YU1od,2,28.0,2.52,30.52,2024-04-15
4367,65,mEzsGmbDDI,UzJZx,2,64.24,5.78,70.02,2024-04-11
4368,100,lygASGxNbe,U7n70,1,81.52,7.34,88.86,2024-04-14
4369,5,rOdTnJePvc,MvuNh,1,10.14,0.91,11.05,2024-04-29
4370,14,ACGnaCTFxR,7LWUu,2,89.46,8.05,97.51,2024-04-14
4371,50,zJEtBIqMEH,AL7e8,1,90.46,8.14,98.6,2024-04-24
4372,9,mGdryaVNTI,tcJ8A,1,93.89,8.45,102.34,2024-04-13
4373,20,ejLGCIylbK,4eUzU,2,53.85,4.85,58.7,2024-04-26
4374,19,EwfMRPGGqr,nwfeA,2,76.12,6.85,82.97,2024-04-07
4375,19,ofWsTZQiMl,s2clh,1,75.73,6.82,82.55,2024-04-28
4376,69,kklVezSOhx,fNlw4,2,30.6,2.75,33.35,2024-04-21
4377,69,GAXOdHMtIB,9MS5R,2,92.48,8.32,100.8,2024-04-11
4378,25,nKRyxuwqBw,RAgzS,1,75.44,6.79,82.23,2024-04-21
4379,68,sIrAQRzuLA,lpOqK,2,81.83,7.36,89.19,2024-04-26
4380,65,rGoreKQbJO,974wZ,1,81.53,7.34,88.87,2024-04-28
4381,22,lpDqaBeKow,jFYFe,2,86.45,7.78,94.23,2024-04-03
4382,33,zBnEqEocPP,zc1hn,2,24.93,2.24,27.17,2024-04-28
4383,44,BAWTvsMKgi,QygCn,1,98.37,8.85,107.22,2024-04-17
4384,46,GwXzuTIqJR,A6N4p,1,22.24,2.0,24.24,2024-04-28
4385,87,BLEMoOFhjs,wNCeI,2,49.9,4.49,54.39,2024-04-27
4386,34,TvOAaoKBEU,OvDvs,2,77.08,6.94,84.02,2024-04-26
4387,55,yvgnvERURr,AkhhK,2,94.57,8.51,103.08,2024-04-18
4388,25,uNzfHjYNUx,kMzP0,2,33.86,3.05,36.91,2024-04-14
4389,71,bLWwVqIPZo,Xc5ia,2,17.3,1.56,18.86,2024-04-17
4390,57,VJWRrXLJxm,ZRXBw,2,12.64,1.14,13.78,2024-04-16
4391,41,VpnEQuuKyE,ZaK0f,2,82.37,7.41,89.78,2024-04-26
4392,9,CuRIGKoBmw,Kmbam,1,47.42,4.27,51.69,2024-04-13
4393,66,dLsDfmLTbF,qlHwB,1,80.51,7.25,87.76,2024-04-24
4394,98,vZwhQuSSas,HGHnY,2,50.03,4.5,54.53,2024-04-12
4395,18,KFHrDyZhlE,rHnQZ,1,64.71,5.82,70.53,2024-04-17
4396,7,gCHBAfGQyn,2xfNt,2,17.42,1.57,18.99,2024-04-04
4397,35,TeZklthwTG,2Njuq,1,63.09,5.68,68.77,2024-04-10
4398,92,npkkHVwBEl,4r8JH,2,52.42,4.72,57.14,2024-04-04
4399,24,JQfrGmTTJy,bTggn,2,38.4,3.46,41.86,2024-04-13
4400,69,FumUxWDgTW,Ep484,2,94.15,8.47,102.62,2024-04-27
4401,82,wgslFNobmz,5GRZ2,2,59.15,5.32,64.47,2024-04-08
4402,97,POezdEcwaC,ivt0w,2,72.07,6.49,78.56,2024-04-22
4403,30,kUIHcQCoGc,fkIan,2,62.03,5.58,67.61,2024-04-14
4404,62,FQHiFDNMCJ,b9nVE,2,50.95,4.59,55.54,2024-04-21
4405,40,vrRCfGXmsD,CpQh2,1,84.06,7.57,91.63,2024-04-18
4406,8,DRIWtKeAxi,9tHO3,1,97.74,8.8,106.54,2024-04-12
4407,87,iARqIegYLk,CoaEf,2,57.96,5.22,63.18,2024-04-05
4408,76,AOLueEmukM,HElSw,1,75.38,6.78,82.16,2024-04-08
4409,21,IQtZEpSJyq,itbO4,1,18.86,1.7,20.56,2024-04-22
4410,96,mKpdUOEQsP,wM50N,1,79.41,7.15,86.56,2024-04-20
4411,37,nezTiVMmfP,lA7DP,1,41.11,3.7,44.81,2024-04-02
4412,17,tEuJFOLuUJ,nF065,1,51.23,4.61,55.84,2024-04-14
4413,84,aqlFtdqEfV,v0XtN,2,52.12,4.69,56.81,2024-04-29
4414,70,tVVGOMIyuk,ubC1K,1,52.56,4.73,57.29,2024-04-01
4415,2,DFXuNzSxmV,fMaws,2,34.18,3.08,37.26,2024-04-01
4416,46,gwxmelYZIH,0qdUE,2,31.56,2.84,34.4,2024-04-08
4417,41,qLfacRXkfh,pQwJU,1,25.61,2.3,27.91,2024-04-11
4418,89,rgPpbljTbI,7Ks60,2,25.68,2.31,27.99,2024-04-20
4419,23,xloKRJMIRx,6zCxJ,1,43.6,3.92,47.52,2024-04-23
4420,49,dAMkpiRQWY,tdC8G,2,76.35,6.87,83.22,2024-04-23
4421,94,glgXqlFWbO,OsrqJ,1,26.06,2.35,28.41,2024-04-12
4422,71,XxSuHkdzgY,6tdmG,2,44.95,4.05,49.0,2024-04-01
4423,23,vIjtmRemss,DMnO8,2,38.29,3.45,41.74,2024-04-17
4424,62,PugwpPifCX,Uoxnh,2,16.51,1.49,18.0,2024-04-17
4425,77,dClKggEyFi,3KlVc,1,37.79,3.4,41.19,2024-04-13
4426,86,ALFTzgGkfN,CB7de,2,54.04,4.86,58.9,2024-04-23
4427,4,BLjsuBQVar,zEwUK,2,77.96,7.02,84.98,2024-04-28
4428,77,qvMcpuYguA,Wwn56,1,93.08,8.38,101.46,2024-04-17
4429,51,odmLQMqFVM,HRKoo,2,43.14,3.88,47.02,2024-04-27
4430,27,ZcnxVZFKLC,C05IC,2,99.62,8.97,108.59,2024-04-08
4431,21,nHpjpFBMgL,o3pKc,2,32.61,2.93,35.54,2024-04-26
4432,4,RIlWwyhTry,BWZaR,1,76.14,6.85,82.99,2024-04-27
4433,59,sJVObueTml,ACsW0,1,68.83,6.19,75.02,2024-04-05
4434,85,EQprybRxly,W2TeX,1,90.97,8.19,99.16,2024-04-22
4435,76,TPYFQWulft,Ri7nD,2,86.41,7.78,94.19,2024-04-01
4436,83,GeuUIUTrAL,lVOW4,1,41.68,3.75,45.43,2024-04-01
4437,57,eaymmzcGeO,24Sl4,1,63.7,5.73,69.43,2024-04-27
4438,87,sRvaYamJxc,RKBYo,2,73.81,6.64,80.45,2024-04-21
4439,21,YOqsexFVGH,FUI9a,2,57.23,5.15,62.38,2024-04-02
4440,40,RbnSJDZPtP,sWk9U,2,92.34,8.31,100.65,2024-04-17
4441,77,eZrhbLSKXl,fpuTt,2,61.59,5.54,67.13,2024-04-14
4442,72,sVTnnwbGyY,C5L6T,2,90.2,8.12,98.32,2024-04-20
4443,91,rfyPwbmRdo,gomSd,1,44.34,3.99,48.33,2024-04-10
4444,50,ofBSLzPmMS,BZUeX,2,61.87,5.57,67.44,2024-04-08
4445,72,JugCybXJIh,lTTLn,2,14.16,1.27,15.43,2024-04-05
4446,99,dQWUJoFBcd,HMxJf,2,84.14,7.57,91.71,2024-04-18
4447,73,sxbMImzYZm,Mdgm8,1,26.14,2.35,28.49,2024-04-26
4448,55,wwHFNUPuFk,V4NlQ,1,83.74,7.54,91.28,2024-04-27
4449,61,lXpwgwbbul,liDVR,2,65.96,5.94,71.9,2024-04-23
4450,23,QSXXyaNKuZ,1Z7PI,2,62.3,5.61,67.91,2024-04-15
4451,99,VXvRvFvgua,u1cup,1,55.96,5.04,61.0,2024-04-11
4452,37,vVTDtUvQWt,QkZx9,2,15.18,1.37,16.55,2024-04-26
4453,84,cmCePBSlAZ,6F2v4,2,65.09,5.86,70.95,2024-04-08
4454,91,lZXQWzNurm,uwZE8,1,13.83,1.24,15.07,2024-04-26
4455,22,TKQSjIpdFh,xBHdE,2,88.16,7.93,96.09,2024-04-24
4456,48,exvvciSDOW,M2FXD,2,98.65,8.88,107.53,2024-04-18
4457,9,vdFSbzlTcs,hpQUd,2,37.18,3.35,40.53,2024-04-25
4458,27,iIlZRGNRmc,rNmez,2,26.4,2.38,28.78,2024-04-22
4459,1,ygBdqYVxpP,SfDlx,2,36.36,3.27,39.63,2024-04-27
4460,57,mljTecWERW,r7I9Y,1,78.42,7.06,85.48,2024-04-25
4461,67,gZTMzvLlBy,TDHnR,2,97.64,8.79,106.43,2024-04-13
4462,14,TwDOZOsLvT,3UJJV,2,56.79,5.11,61.9,2024-04-18
4463,17,pWuDcQetyz,o7qpL,1,51.16,4.6,55.76,2024-04-13
4464,49,CSVJRQXsml,XjcmT,2,18.89,1.7,20.59,2024-04-21
4465,19,USEilVGbFD,DnGlg,2,28.33,2.55,30.88,2024-04-25
4466,2,puZIGAgFSg,evmIG,1,20.61,1.85,22.46,2024-04-15
4467,80,YhkwayyaBT,uRRZJ,1,26.86,2.42,29.28,2024-04-25
4468,2,pxHyAyYQzF,We9xZ,2,87.68,7.89,95.57,2024-04-01
4469,53,ZMAKSWTiTa,0jYvp,1,42.02,3.78,45.8,2024-04-03
4470,89,iHOuJzzAtk,JUqMk,1,69.2,6.23,75.43,2024-04-12
4471,17,HKZdDGPMyp,8C0Xh,2,99.19,8.93,108.12,2024-04-20
4472,17,zsevQcXKbn,5puUy,1,47.81,4.3,52.11,2024-04-02
4473,84,ptnmacqHhC,sFVor,1,94.58,8.51,103.09,2024-04-08
4474,51,SECodDuOXj,eS03S,1,34.54,3.11,37.65,2024-04-26
4475,38,atPJLPvqNr,SagqW,1,96.76,8.71,105.47,2024-04-05
4476,72,veGKgrUhtt,0nLxs,2,44.3,3.99,48.29,2024-04-14
4477,1,jjMqSDspyf,lOh0n,1,41.38,3.72,45.1,2024-04-06
4478,30,rMtBnHinhu,5dtTF,1,48.89,4.4,53.29,2024-04-16
4479,30,HMbxEAOsof,JqWU1,1,26.95,2.43,29.38,2024-04-03
4480,54,IBwqOHpTsr,nodoY,2,17.12,1.54,18.66,2024-04-05
4481,84,YsKEyPaXwX,Rhnar,1,45.66,4.11,49.77,2024-04-07
4482,97,bGLylLvVfd,w4I5I,1,91.47,8.23,99.7,2024-04-15
4483,11,XFDkubdFcj,I6Bnk,1,59.35,5.34,64.69,2024-04-09
4484,45,OKfSzqcGNg,2Eb2R,1,99.4,8.95,108.35,2024-04-19
4485,84,VgyvUtDnbe,IGsZu,1,31.69,2.85,34.54,2024-04-04
4486,59,ZZAHPGQKza,dJeFL,1,59.22,5.33,64.55,2024-04-24
4487,59,NTxMAxfMIm,kA6Ub,1,40.04,3.6,43.64,2024-04-05
4488,3,rbVLdjmCYH,UMl3b,2,15.02,1.35,16.37,2024-04-03
4489,37,qkKqDdIMkr,R94Xv,2,93.0,8.37,101.37,2024-04-14
4490,59,NsdPMIYbjw,aH3Jg,2,70.75,6.37,77.12,2024-04-27
4491,95,FkMYLavVGy,OGD8Q,1,48.33,4.35,52.68,2024-04-14
4492,51,TgAkEtIThP,8tv48,1,62.44,5.62,68.06,2024-04-10
4493,62,sJQgAasSGP,6O9nG,1,57.08,5.14,62.22,2024-04-07
4494,1,pmqFMdCrqN,p6wfv,1,97.78,8.8,106.58,2024-04-02
4495,76,ioUahMKVmf,EHHyg,1,72.6,6.53,79.13,2024-04-02
4496,59,FiUjKKUVmy,fszMs,2,15.03,1.35,16.38,2024-04-20
4497,55,rYVPXaofrt,570BG,1,71.15,6.4,77.55,2024-04-24
4498,10,JlKjSNXKDJ,artnl,2,43.76,3.94,47.7,2024-04-05
4499,40,IjvblqIlUK,hOJHQ,1,89.52,8.06,97.58,2024-04-12
4500,95,ZIRGqvEgpq,IzSuM,2,26.34,2.37,28.71,2024-04-12
4501,84,IVFVrUFdDq,TPTLE,2,92.14,8.29,100.43,2024-04-10
4502,77,rsBqRnPCZJ,bhJAV,1,46.54,4.19,50.73,2024-04-06
4503,98,dGUenMzwso,odRLq,1,33.77,3.04,36.81,2024-04-12
4504,63,FBEtnrqpoG,ozGsg,2,98.21,8.84,107.05,2024-04-29
4505,52,zKDxNabrBz,OJl9B,1,99.82,8.98,108.8,2024-04-07
4506,80,npdHWWrUaT,eDMHE,2,77.09,6.94,84.03,2024-04-13
4507,69,qWrBjgnRcc,CmMC3,1,77.98,7.02,85.0,2024-04-05
4508,75,aJxlWBHcUj,41aiY,1,61.52,5.54,67.06,2024-04-17
4509,69,GXoRydudRa,kTS6r,1,53.7,4.83,58.53,2024-04-16
4510,67,SjaRUppQuz,LxSlN,2,21.88,1.97,23.85,2024-04-21
4511,4,wxVzRrmHxs,BZtE6,2,27.5,2.48,29.98,2024-04-14
4512,10,JWjGBmkgYW,0Hndt,1,40.04,3.6,43.64,2024-04-28
4513,63,AFgfVfKXCv,OnBQQ,1,93.24,8.39,101.63,2024-04-19
4514,37,qvBjDrZhIV,2bQc9,2,94.29,8.49,102.78,2024-04-09
4515,51,REAdzkzHYo,hygNj,1,24.34,2.19,26.53,2024-04-02
4516,55,KAbcjNoZNm,u0yFW,1,25.6,2.3,27.9,2024-04-02
4517,18,fowCpNmALK,AcpQ5,1,47.51,4.28,51.79,2024-04-11
4518,75,cuDJzUalBK,mLtpV,1,78.06,7.03,85.09,2024-04-27
4519,41,EcHhNXlGUY,3edyH,2,45.2,4.07,49.27,2024-04-09
4520,43,MTxbyaczEN,EeNVi,2,36.68,3.3,39.98,2024-04-07
4521,11,EIwMfsKESa,Cnd0g,1,73.17,6.59,79.76,2024-04-26
4522,3,dJwOZdtCrS,UiarS,1,23.88,2.15,26.03,2024-04-15
4523,7,fUmvyjgLRs,BBzfF,2,69.65,6.27,75.92,2024-04-16
4524,29,LmgOMEtZdT,eUbhj,1,80.03,7.2,87.23,2024-04-02
4525,4,mHfXAuuBZp,6INEE,2,76.52,6.89,83.41,2024-04-03
4526,66,ldLaKwqhaL,39Wfp,2,37.52,3.38,40.9,2024-04-18
4527,74,FdkrZczeqO,rmUoX,2,86.7,7.8,94.5,2024-04-07
4528,60,hrkFFayGnI,35ncs,1,67.94,6.11,74.05,2024-04-07
4529,86,clNxxQKUdT,z9cqp,1,57.13,5.14,62.27,2024-04-02
4530,66,vUwoIkUtgY,gLsTT,1,96.95,8.73,105.68,2024-04-12
4531,68,ABuMsVGuIV,ordZX,1,41.38,3.72,45.1,2024-04-03
4532,40,vXiuYlwTRS,ywGQJ,1,48.31,4.35,52.66,2024-04-24
4533,98,VSKOiztZXB,tzUMP,2,74.98,6.75,81.73,2024-04-10
4534,8,bJqyoMqKDt,KA4yE,1,39.67,3.57,43.24,2024-04-26
4535,34,GdVlkaFOSk,L43si,2,27.11,2.44,29.55,2024-04-18
4536,98,ThiFcspDNz,Wksb9,2,35.57,3.2,38.77,2024-04-10
4537,72,nunLgQnAyL,km0oD,1,22.37,2.01,24.38,2024-04-05
4538,22,PGZKypCSpF,GRHqi,1,65.9,5.93,71.83,2024-04-25
4539,68,ASckryoqNU,ACbht,1,51.93,4.67,56.6,2024-04-29
4540,97,xhlDNqplmv,tQSaE,1,27.18,2.45,29.63,2024-04-08
4541,67,GlhQJAKItz,kRou0,2,41.06,3.7,44.76,2024-04-02
4542,76,FSEpjBsGvK,IUifN,2,33.51,3.02,36.53,2024-04-21
4543,100,vBvLdpJkzI,EsKwu,1,93.93,8.45,102.38,2024-04-03
4544,49,GEAFbvnNHH,bntyN,1,85.25,7.67,92.92,2024-04-02
4545,86,dKLwMNWsUq,jDdG8,2,82.06,7.39,89.45,2024-04-09
4546,100,DmaiGmMSud,doSHA,1,28.85,2.6,31.45,2024-04-13
4547,84,embDWQEcrE,16xfX,1,92.32,8.31,100.63,2024-04-14
4548,37,hVmeJOOXPq,w1ncm,2,21.39,1.93,23.32,2024-04-03
4549,8,AGGFYUPCwJ,tj9D8,1,40.48,3.64,44.12,2024-04-14
4550,68,XramQheFFp,VwUg2,2,79.7,7.17,86.87,2024-04-03
4551,77,iBXsKAjJeI,R2rVq,1,89.14,8.02,97.16,2024-04-10
4552,34,jbxZcVPRox,p1sVc,1,65.98,5.94,71.92,2024-04-11
4553,68,yDsKtsJgvp,yo2n7,2,100.12,9.01,109.13,2024-04-28
4554,30,dJPyJfvWeK,bSzpr,1,84.22,7.58,91.8,2024-04-18
4555,15,CWPxFXdxix,Y9d4i,2,31.42,2.83,34.25,2024-04-12
4556,90,fBxMSivwnh,rsAvF,1,12.46,1.12,13.58,2024-04-19
4557,61,skSSiFoxKY,0OWAI,1,35.57,3.2,38.77,2024-04-08
4558,80,sOzTgqpApq,8BdkF,2,51.49,4.63,56.12,2024-04-21
4559,23,jnCZVMmkST,mX1eB,1,40.44,3.64,44.08,2024-04-09
4560,16,MwnfjASMUq,wogOo,2,83.16,7.48,90.64,2024-04-07
4561,74,djHTgxKVwV,OFBrt,1,64.36,5.79,70.15,2024-04-05
4562,96,xPLywcgmUC,Oscvz,2,43.97,3.96,47.93,2024-04-29
4563,12,QNgRCZVisf,Yxw7I,2,66.23,5.96,72.19,2024-04-29
4564,90,OJcMtIiLmK,uVgjj,2,52.01,4.68,56.69,2024-04-05
4565,47,rbgYWfOWHD,ZOw2m,2,40.22,3.62,43.84,2024-04-07
4566,100,SeOdhocrhE,ut69j,1,54.1,4.87,58.97,2024-04-21
4567,54,DjSGvMmCcb,LTUf6,2,52.52,4.73,57.25,2024-04-03
4568,75,iySeQLzPya,ukFgn,2,97.95,8.82,106.77,2024-04-07
4569,31,EgjkQNAQXO,9o4Cm,1,80.32,7.23,87.55,2024-04-26
4570,20,zPFwSozQZQ,OlZsR,2,69.89,6.29,76.18,2024-04-08
4571,33,sLogQskOPR,0ZOcA,1,30.87,2.78,33.65,2024-04-19
4572,90,McpMqCpjiP,E6LML,1,61.04,5.49,66.53,2024-04-07
4573,96,suzwNbfexW,nSKSI,2,100.45,9.04,109.49,2024-04-20
4574,52,ohjncPwFop,pslig,1,60.98,5.49,66.47,2024-04-11
4575,10,WLikEgKcgo,uVIgf,2,40.54,3.65,44.19,2024-04-13
4576,19,smOhQtrvJG,PRH3H,2,74.44,6.7,81.14,2024-04-29
4577,93,UZBOuVcCEw,5X8XY,1,31.23,2.81,34.04,2024-04-26
4578,42,HNgszMHBSZ,K2qTS,2,94.74,8.53,103.27,2024-04-21
4579,67,tnOcArwQoi,TXfiW,2,66.51,5.99,72.5,2024-04-10
4580,16,EYadSqiedD,9Wb5X,2,17.84,1.61,19.45,2024-04-13
4581,94,iBTrMqOmUB,6GexJ,1,54.81,4.93,59.74,2024-04-07
4582,61,IJxKCBgGvc,hW3qf,2,86.43,7.78,94.21,2024-04-23
4583,96,hxbfqTkQMW,f1hZD,1,28.5,2.56,31.06,2024-04-13
4584,55,FMGndluFqn,qGoe6,1,83.08,7.48,90.56,2024-04-03
4585,47,sIknnxCMDa,LP2CP,2,41.81,3.76,45.57,2024-04-25
4586,24,ZuqdQWbcpd,jxjd1,1,75.3,6.78,82.08,2024-04-28
4587,68,BkJZCJeaFw,WUBs1,1,59.03,5.31,64.34,2024-04-20
4588,30,XkLAtWyafx,jX4vh,1,33.85,3.05,36.9,2024-04-01
4589,21,kBrudVUxCr,5NAw6,1,30.31,2.73,33.04,2024-04-18
4590,75,kBfIBcGihl,7xzb3,1,30.22,2.72,32.94,2024-04-08
4591,78,rlsgzRihFi,pNxG4,2,56.94,5.12,62.06,2024-04-18
4592,98,ovBdUdAHvk,dYMFE,2,41.89,3.77,45.66,2024-04-08
4593,36,dFbatekRDQ,RykDb,2,62.23,5.6,67.83,2024-04-27
4594,52,JIZyipkCYu,lU2SV,1,31.29,2.82,34.11,2024-04-09
4595,67,VaTERKzguj,9abk9,2,73.68,6.63,80.31,2024-04-23
4596,36,qIdfxuoifX,dAF3m,1,90.05,8.1,98.15,2024-04-11
4597,7,PfcvLIpjkR,iqSCw,1,81.31,7.32,88.63,2024-04-03
4598,96,aqAIlpSCvX,VS1Zg,2,58.51,5.27,63.78,2024-04-09
4599,64,aQcyUCYruh,1kKB6,1,18.5,1.67,20.17,2024-04-10
4600,39,bUBdwerPmy,oLiXt,1,50.97,4.59,55.56,2024-04-24
4601,27,DjRVPiKKfF,2FGyS,1,73.73,6.64,80.37,2024-04-22
4602,66,rgXWRcyzhP,T1lFs,1,97.31,8.76,106.07,2024-04-16
4603,92,QtoRGUBNbG,MzhaL,1,12.32,1.11,13.43,2024-04-24
4604,87,AQCvxLGxMA,2MuUw,1,25.44,2.29,27.73,2024-04-26
4605,82,xCFxUCFcrY,zjhPs,2,17.84,1.61,19.45,2024-04-03
4606,79,DtEeRszDMs,sknit,1,19.74,1.78,21.52,2024-04-26
4607,35,ZBOMnxMSMB,04r15,1,12.78,1.15,13.93,2024-04-19
4608,52,mThFeipVeN,3bh75,1,91.7,8.25,99.95,2024-04-16
4609,84,LBksvoAjvo,tuQKb,1,51.6,4.64,56.24,2024-04-02
4610,83,OedtnttaBh,BnPPj,2,87.47,7.87,95.34,2024-04-18
4611,63,dzcXgUhJux,ScSnh,2,85.86,7.73,93.59,2024-04-29
4612,39,ijJCGCfIWp,9IOUC,2,95.99,8.64,104.63,2024-04-25
4613,41,ycwkYveiPs,grWhr,1,14.92,1.34,16.26,2024-04-24
4614,37,mdYymZWPKk,6gBJk,1,33.91,3.05,36.96,2024-04-21
4615,60,bALTySBaIH,AAoVe,1,83.08,7.48,90.56,2024-04-18
4616,62,MYYKFoiAgL,Kf2rp,2,46.38,4.17,50.55,2024-04-26
4617,8,cbHcegPEfv,jOtNi,2,94.69,8.52,103.21,2024-04-06
4618,50,SRbEGIqDJn,0iZMf,2,74.19,6.68,80.87,2024-04-12
4619,98,LqOTBqTfAn,vwC5l,2,54.14,4.87,59.01,2024-04-02
4620,8,TFvTSbOWmI,YBUkU,1,56.62,5.1,61.72,2024-04-02
4621,3,vwCfhIgnHt,cdfXO,2,46.35,4.17,50.52,2024-04-28
4622,7,PAlOZGWBBF,PxaE9,1,25.72,2.31,28.03,2024-04-25
4623,60,LWWjqqCTzz,CgC2E,2,17.46,1.57,19.03,2024-04-18
4624,45,HAhyiNdsth,crQ77,1,83.46,7.51,90.97,2024-04-18
4625,66,aINxRZYTrD,Nqvt3,1,39.3,3.54,42.84,2024-04-10
4626,86,lzZQceJjXi,p3WRd,1,24.61,2.21,26.82,2024-04-16
4627,93,qmWltTWxbJ,7iaYI,2,100.04,9.0,109.04,2024-04-27
4628,70,qUIPDDhhiJ,JmPDC,1,87.73,7.9,95.63,2024-04-11
4629,91,NmiVtteHlr,Iu7c2,1,99.43,8.95,108.38,2024-04-05
4630,32,THDnqLwadb,PRoGv,2,67.16,6.04,73.2,2024-04-08
4631,61,upSeAxUEfw,rQo1h,1,78.63,7.08,85.71,2024-04-29
4632,99,cInHHQXnZx,B9L4d,2,89.18,8.03,97.21,2024-04-17
4633,83,fDxfAANcnS,aem4H,2,58.66,5.28,63.94,2024-04-15
4634,63,ujKnlASdnw,kcZ1r,2,87.2,7.85,95.05,2024-04-27
4635,13,KSQNphQIFl,LeH0H,1,16.06,1.45,17.51,2024-04-06
4636,62,bBgEjIMwJz,XIzTY,2,62.77,5.65,68.42,2024-04-27
4637,94,HzOAoQrgat,HTngd,1,33.17,2.99,36.16,2024-04-25
4638,2,KEvcMMMaqs,hETo3,1,28.0,2.52,30.52,2024-04-11
4639,94,VyiFuopweb,OgYsK,2,69.21,6.23,75.44,2024-04-04
4640,37,FnllbivapE,IeUuQ,2,10.96,0.99,11.95,2024-04-19
4641,46,RqoALHgNii,hK2Xy,2,18.74,1.69,20.43,2024-04-11
4642,71,VyCcNmWHjO,pYXH9,2,27.01,2.43,29.44,2024-04-22
4643,59,uClWYtgstK,p4Bmj,1,25.07,2.26,27.33,2024-04-07
4644,37,iYsqpZxmRR,109Jd,1,23.27,2.09,25.36,2024-04-03
4645,62,cHPypnaxAd,9xxLp,2,35.46,3.19,38.65,2024-04-20
4646,1,nXbWIjkkQS,RbBWm,1,35.66,3.21,38.87,2024-04-07
4647,80,EPotvkECIo,bNKJe,1,53.79,4.84,58.63,2024-04-02
4648,57,tbcVnpXJlQ,g3Hd2,2,66.01,5.94,71.95,2024-04-18
4649,46,dWziazUIfS,PLzos,1,92.65,8.34,100.99,2024-04-08
4650,16,isEkvRlTsy,ICwBW,2,39.03,3.51,42.54,2024-04-27
4651,41,tUyOpEmVxZ,kQ7xu,2,95.63,8.61,104.24,2024-04-10
4652,10,UwLTkVXztL,XxMnV,1,86.99,7.83,94.82,2024-04-11
4653,79,UACngVomIl,tPUMf,2,86.71,7.8,94.51,2024-04-10
4654,24,eHrgYBVfbm,sEUZU,1,60.98,5.49,66.47,2024-04-04
4655,66,ApPcRYgIBR,ud4S5,2,53.37,4.8,58.17,2024-04-09
